store_name,store_id,date,total_signals,unique_visits,student,honda,addidas,retired,bmw,employed,h_&_m,mercedes-benz,job_seeking,tommy_helfinger,apple,male,female,low_income,middle_income,high_income
McDonald's,place_15,2021-01-14,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_15,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
McDonald's,place_15,2021-01-10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_218,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kaufland,place_223,2021-01-18,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
Kaufland,place_221,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_221,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_220,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kaufland,place_219,2021-01-14,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_219,2021-01-06,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_219,2021-01-05,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_218,2021-01-20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Kaufland,place_218,2021-01-19,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Kaufland,place_218,2021-01-05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
McDonald's,place_15,2021-01-05,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_218,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_218,2021-01-02,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Kaufland,place_217,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_217,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_217,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kaufland,place_217,2021-01-09,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_217,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Kaufland,place_217,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_217,2021-01-04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_223,2021-01-20,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_224,2021-01-09,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Kaufland,place_225,2021-01-09,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Kaufland,place_225,2021-01-11,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
McDonald's,place_14,2021-01-17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
McDonald's,place_14,2021-01-09,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_13,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
McDonald's,place_13,2021-01-05,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
McDonald's,place_10,2021-01-17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_10,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
McDonald's,place_10,2021-01-03,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_1,2021-01-17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_1,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_1,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
McDonald's,place_1,2021-01-06,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_1,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lexus,place_245,2021-01-18,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lexus,place_245,2021-01-06,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_227,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_227,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_226,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_226,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_225,2021-01-20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
McDonald's,place_33,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
McDonald's,place_33,2021-01-05,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_156,2021-01-18,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Rewe,place_145,2021-01-16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_149,2021-01-19,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
Rewe,place_148,2021-01-20,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Rewe,place_148,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_148,2021-01-13,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_148,2021-01-12,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_148,2021-01-08,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_146,2021-01-20,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_146,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_146,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_145,2021-01-14,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_151,2021-01-04,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
Rewe,place_145,2021-01-13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_145,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_145,2021-01-10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_145,2021-01-06,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_145,2021-01-05,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_144,2021-01-20,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_144,2021-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_144,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_144,2021-01-12,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_149,2021-01-21,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
Rewe,place_151,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_33,2021-01-12,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_153,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_156,2021-01-14,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_156,2021-01-11,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Rewe,place_156,2021-01-06,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Rewe,place_154,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Rewe,place_154,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_154,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Rewe,place_154,2021-01-07,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_154,2021-01-04,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_154,2021-01-02,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_153,2021-01-15,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Rewe,place_151,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Rewe,place_153,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_153,2021-01-05,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Rewe,place_153,2021-01-04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_152,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_152,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_152,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Rewe,place_151,2021-01-20,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
Rewe,place_151,2021-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_151,2021-01-17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_144,2021-01-11,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_144,2021-01-07,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_141,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
McDonald's,place_6,2021-01-14,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Renault,place_237,2021-01-14,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Renault,place_237,2021-01-13,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Mercedes,place_234,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Mercedes,place_234,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mercedes,place_233,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mercedes,place_233,2021-01-20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
McDonald's,place_8,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_8,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
McDonald's,place_8,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_6,2021-01-12,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
Rewe,place_141,2021-01-19,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_6,2021-01-04,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
McDonald's,place_5,2021-01-15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
McDonald's,place_5,2021-01-11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_5,2021-01-06,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
McDonald's,place_5,2021-01-05,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
McDonald's,place_4,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
McDonald's,place_33,2021-01-15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
McDonald's,place_33,2021-01-14,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
McDonald's,place_33,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Renault,place_237,2021-01-18,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Renault,place_237,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Renault,place_238,2021-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Renault,place_238,2021-01-05,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_141,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_141,2021-01-05,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_141,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_141,2021-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_140,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_140,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Rewe,place_140,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_139,2021-01-13,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_139,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_138,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_138,2021-01-11,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Renault,place_244,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Renault,place_244,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Renault,place_241,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Renault,place_238,2021-01-20,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Renault,place_238,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Renault,place_238,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Renault,place_238,2021-01-11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Renault,place_238,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_101,2021-01-04,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
